,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,dataset,track_link
56,mitski,my love mine all mine,3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,9.0,-14.958,1.0,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773.0,4.0,hot,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3
57,tate mcrae,exes,0HD8mbiPjp3o94X3EaZp0o,0.838,0.569,5.0,-6.324,0.0,0.0621,0.152,0.000136,0.102,0.551,136.965,audio_features,spotify:track:0HD8mbiPjp3o94X3EaZp0o,https://api.spotify.com/v1/tracks/0HD8mbiPjp3o94X3EaZp0o,https://api.spotify.com/v1/audio-analysis/0HD8mbiPjp3o94X3EaZp0o,159400.0,4.0,hot,https://open.spotify.com/track/0HD8mbiPjp3o94X3EaZp0o
58,bad bunny,monaco,4MjDJD8cW7iVeWInc2Bdyj,0.787,0.621,4.0,-5.009,0.0,0.068,0.15,0.000402,0.58,0.13,139.056,audio_features,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,267194.0,4.0,hot,https://open.spotify.com/track/4MjDJD8cW7iVeWInc2Bdyj
59,kenya grace,strangers,5mjYQaktjmjcMKcUIcqz4s,0.628,0.523,11.0,-8.307,0.0,0.0946,0.701,0.00274,0.219,0.416,169.982,audio_features,spotify:track:5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,172965.0,4.0,hot,https://open.spotify.com/track/5mjYQaktjmjcMKcUIcqz4s
60,drake,you broke my heart,5Se32hEA9raeboZerywxka,0.465,0.7,10.0,-5.163,0.0,0.0893,0.203,0.0,0.299,0.276,120.854,audio_features,spotify:track:5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,230709.0,4.0,hot,https://open.spotify.com/track/5Se32hEA9raeboZerywxka
61,olivia rodrigo,get him back!,2gyxAWHebV7xPYVxqoi86f,0.546,0.846,5.0,-5.719,1.0,0.181,0.0135,0.0,0.607,0.74,162.043,audio_features,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141.0,4.0,hot,https://open.spotify.com/track/2gyxAWHebV7xPYVxqoi86f
62,fuerza regida & marshmello,harley quinn,6CvTEtGagmzQvkUzzyKR9k,0.815,0.741,1.0,-6.04,1.0,0.0569,0.0277,0.0183,0.219,0.591,125.031,audio_features,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327.0,4.0,hot,https://open.spotify.com/track/6CvTEtGagmzQvkUzzyKR9k
63,jessie murph & jelly roll,wild ones,2kE2HFBFkJ0VMw3igxYohz,0.65,0.689,0.0,-3.543,1.0,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520.0,4.0,hot,https://open.spotify.com/track/2kE2HFBFkJ0VMw3igxYohz
64,peso pluma & anitta,bellakeo,05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,9.0,-2.834,1.0,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333.0,4.0,hot,https://open.spotify.com/track/05WVKTdZhlIMX4qqMLuo0f
65,hardy,truck bed,103u49mLoJUge83B1CnLxI,0.662,0.77,0.0,-4.887,1.0,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535.0,4.0,hot,https://open.spotify.com/track/103u49mLoJUge83B1CnLxI
66,dan + shay,save me the trouble,7hZTywPKMdVjJzwdWu11BK,0.444,0.629,9.0,-4.435,1.0,0.0318,0.00544,0.0,0.271,0.376,134.931,audio_features,spotify:track:7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/tracks/7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/audio-analysis/7hZTywPKMdVjJzwdWu11BK,200347.0,3.0,hot,https://open.spotify.com/track/7hZTywPKMdVjJzwdWu11BK
67,xavi,la victima,5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,11.0,-3.598,0.0,0.0767,0.152,0.0,0.109,0.666,140.082,audio_features,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,156346.0,4.0,hot,https://open.spotify.com/track/5XVdHRf4CAJ2Jm0uMIy5qY
68,luke combs,where the wild things are,0eBFgRxyVSeuT4iyrbukdn,0.708,0.731,3.0,-4.872,1.0,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,audio_features,spotify:track:0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/tracks/0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/audio-analysis/0eBFgRxyVSeuT4iyrbukdn,239533.0,4.0,hot,https://open.spotify.com/track/0eBFgRxyVSeuT4iyrbukdn
69,karol g & peso pluma,qlona,5RqSsdzTNPX1uzkmlHCFvK,0.841,0.738,7.0,-7.455,0.0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798.0,4.0,hot,https://open.spotify.com/track/5RqSsdzTNPX1uzkmlHCFvK
70,taylor swift,you're losing me (from the vault),3CWq0pAKKTWb0K4yiglDc4,0.747,0.391,0.0,-13.767,1.0,0.052,0.529,0.003,0.111,0.195,102.984,audio_features,spotify:track:3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,277832.0,4.0,hot,https://open.spotify.com/track/3CWq0pAKKTWb0K4yiglDc4
71,lil tecca,500lbs,6rjuKpPydT2SxN15TZpV7r,0.722,0.785,7.0,-5.451,0.0,0.0763,0.0942,0.0,0.119,0.529,122.986,audio_features,spotify:track:6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,144390.0,4.0,hot,https://open.spotify.com/track/6rjuKpPydT2SxN15TZpV7r
72,cody johnson,the painter,6UoKX6uLJwhsnyTp5k5StP,0.512,0.709,2.0,-5.766,1.0,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413.0,4.0,hot,https://open.spotify.com/track/6UoKX6uLJwhsnyTp5k5StP
73,flo milli,never lose me,6uTPdRrEDeH8Fyg5L5qmeU,0.781,0.567,1.0,-7.857,1.0,0.0969,0.0504,0.0,0.0981,0.0743,121.964,audio_features,spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU,125902.0,4.0,hot,https://open.spotify.com/track/6uTPdRrEDeH8Fyg5L5qmeU
74,parker mccollum,burn it down,4bARASJEokNacSYtEhoNBp,0.484,0.753,2.0,-5.23,1.0,0.0503,0.11,5.95e-06,0.193,0.281,80.995,audio_features,spotify:track:4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/tracks/4bARASJEokNacSYtEhoNBp,https://api.spotify.com/v1/audio-analysis/4bARASJEokNacSYtEhoNBp,216673.0,4.0,hot,https://open.spotify.com/track/4bARASJEokNacSYtEhoNBp
75,maluma & carin leon,segun quien,6fNCrsrdIcgVd2aZZ0nnz4,0.909,0.762,9.0,-3.974,1.0,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335.0,3.0,hot,https://open.spotify.com/track/6fNCrsrdIcgVd2aZZ0nnz4
76,cher,dj play a christmas song,18uSfZqFBxQFi8CsXOIbhy,0.533,0.76,11.0,-7.256,0.0,0.121,0.157,0.0,0.614,0.466,133.916,audio_features,spotify:track:18uSfZqFBxQFi8CsXOIbhy,https://api.spotify.com/v1/tracks/18uSfZqFBxQFi8CsXOIbhy,https://api.spotify.com/v1/audio-analysis/18uSfZqFBxQFi8CsXOIbhy,209107.0,4.0,hot,https://open.spotify.com/track/18uSfZqFBxQFi8CsXOIbhy
77,george birge,mind on you,7rr3gguU3TcVnLZD9VzASE,0.576,0.815,10.0,-3.999,0.0,0.0267,0.142,0.0,0.267,0.56,130.032,audio_features,spotify:track:7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/tracks/7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/audio-analysis/7rr3gguU3TcVnLZD9VzASE,177920.0,4.0,hot,https://open.spotify.com/track/7rr3gguU3TcVnLZD9VzASE
78,"juice wrld, eminem & benny blanco",lace it,4qmG24ebshLXtKu9HIShBP,0.773,0.597,2.0,-7.138,1.0,0.309,0.194,0.0,0.22,0.305,160.101,audio_features,spotify:track:4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/tracks/4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/audio-analysis/4qmG24ebshLXtKu9HIShBP,217527.0,4.0,hot,https://open.spotify.com/track/4qmG24ebshLXtKu9HIShBP
79,sabrina carpenter,feather,2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6.0,-4.37,0.0,0.0339,0.0893,0.0,0.0927,0.836,123.51,audio_features,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553.0,4.0,hot,https://open.spotify.com/track/2Zo1PcszsT9WQ0ANntJbID
80,olivia rodrigo,can't catch me now,56xHMIfQPoe0prrSi3BGhf,0.521,0.366,11.0,-7.698,0.0,0.034,0.838,4.11e-06,0.12,0.225,141.965,audio_features,spotify:track:56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/tracks/56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/audio-analysis/56xHMIfQPoe0prrSi3BGhf,205484.0,4.0,hot,https://open.spotify.com/track/56xHMIfQPoe0prrSi3BGhf
81,grupo frontera & grupo firme,el amor de su vida,0O3U5iwTbiXCREMkvotJuN,0.616,0.834,9.0,-3.069,1.0,0.0664,0.06,0.0,0.338,0.746,151.701,audio_features,spotify:track:0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,165848.0,4.0,hot,https://open.spotify.com/track/0O3U5iwTbiXCREMkvotJuN
82,jung kook,standing next to you,2KslE17cAJNHTsI2MI0jb2,0.711,0.809,2.0,-4.389,0.0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020.0,4.0,hot,https://open.spotify.com/track/2KslE17cAJNHTsI2MI0jb2
83,rod wave,great gatsby,4M68xjcc42oxyphhzpOWXS,0.67,0.555,1.0,-9.12,0.0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,audio_features,spotify:track:4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/tracks/4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/audio-analysis/4M68xjcc42oxyphhzpOWXS,146808.0,4.0,hot,https://open.spotify.com/track/4M68xjcc42oxyphhzpOWXS
0,bob dylan,like a rolling stone,3AhXZa8sUQht0UEdBJgpGc,0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,audio_features,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,369600.0,4.0,not_hot,https://open.spotify.com/track/3AhXZa8sUQht0UEdBJgpGc
1,the rolling stones,(i can't get no) satisfaction,2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813.0,4.0,not_hot,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34
2,the beach boys,good vibrations,5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10.0,-7.67,0.0,0.0345,0.326,0.000124,0.109,0.385,133.449,audio_features,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,219027.0,4.0,not_hot,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f
3,nirvana,smells like teen spirit,5ghIJDpPoe3CfHMGu71E6T,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,spotify:track:5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,301920.0,4.0,not_hot,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T
4,aretha franklin,respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0.0,-5.226,1.0,0.041,0.164,2.2e-05,0.0546,0.965,114.95,audio_features,spotify:track:7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/tracks/7s25THrKz86DM225dOYwnr,https://api.spotify.com/v1/audio-analysis/7s25THrKz86DM225dOYwnr,147600.0,4.0,not_hot,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr
5,chuck berry,johnny b. goode,2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10.0,-9.129,1.0,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560.0,4.0,not_hot,https://open.spotify.com/track/2QfiRTz5Yc8DdShCxG1tB2
6,otis redding,sittin' on the dock of the bay,3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756.0,4.0,not_hot,https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF
7,marvin gaye,i heard it through the grapevine,1tqT6DhmsrtQgyCKUwotiw,0.711,0.362,3.0,-10.851,0.0,0.0381,0.272,0.0,0.127,0.616,117.287,audio_features,spotify:track:1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/tracks/1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/audio-analysis/1tqT6DhmsrtQgyCKUwotiw,194293.0,4.0,not_hot,https://open.spotify.com/track/1tqT6DhmsrtQgyCKUwotiw
8,led zeppelin,stairway to heaven,5CQ30WqJwcep0pYcV4AMNc,0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830.0,4.0,not_hot,https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc
9,sex pistols,anarchy in the u.k.,3LoDeIbiR12sAznmpNEmKA,0.323,0.978,5.0,-3.841,1.0,0.118,0.0422,0.00019,0.201,0.168,134.222,audio_features,spotify:track:3LoDeIbiR12sAznmpNEmKA,https://api.spotify.com/v1/tracks/3LoDeIbiR12sAznmpNEmKA,https://api.spotify.com/v1/audio-analysis/3LoDeIbiR12sAznmpNEmKA,211973.0,4.0,not_hot,https://open.spotify.com/track/3LoDeIbiR12sAznmpNEmKA
10,the kingsmen,louie louie,0iA3xXSkSCiJywKyo1UKjQ,0.623,0.709,1.0,-9.818,0.0,0.0636,0.102,0.0,0.0967,0.948,122.394,audio_features,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381.0,4.0,not_hot,https://open.spotify.com/track/0iA3xXSkSCiJywKyo1UKjQ
11,the ronettes,be my baby,1WN4uNclrDuczTO3bCr8s1,0.512,0.771,4.0,-7.006,1.0,0.0402,0.168,0.0,0.0895,0.803,129.639,audio_features,spotify:track:1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/tracks/1WN4uNclrDuczTO3bCr8s1,https://api.spotify.com/v1/audio-analysis/1WN4uNclrDuczTO3bCr8s1,160907.0,4.0,not_hot,https://open.spotify.com/track/1WN4uNclrDuczTO3bCr8s1
12,the who,my generation,4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2.0,-9.186,0.0,0.058,0.308,0.00822,0.0775,0.705,96.732,audio_features,spotify:track:4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx,198707.0,4.0,not_hot,https://open.spotify.com/track/4u9f8hqstB7iITDJNzKhQx
13,grandmaster flash and the furious five,the message,5DuTNKFEjJIySAyJH1yNDU,0.947,0.607,10.0,-10.58,0.0,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,audio_features,spotify:track:5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/tracks/5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/audio-analysis/5DuTNKFEjJIySAyJH1yNDU,431800.0,4.0,not_hot,https://open.spotify.com/track/5DuTNKFEjJIySAyJH1yNDU
14,elvis presley,heartbreak hotel,1iUgrte2PxLxQ6Te95RnAV,0.695,0.295,9.0,-8.672,1.0,0.0609,0.843,1.58e-06,0.0856,0.732,93.574,audio_features,spotify:track:1iUgrte2PxLxQ6Te95RnAV,https://api.spotify.com/v1/tracks/1iUgrte2PxLxQ6Te95RnAV,https://api.spotify.com/v1/audio-analysis/1iUgrte2PxLxQ6Te95RnAV,127960.0,4.0,not_hot,https://open.spotify.com/track/1iUgrte2PxLxQ6Te95RnAV
15,the beatles,strawberry fields forever,3Am0IbOxmvlSXro7N5iSfZ,0.39,0.502,10.0,-12.277,1.0,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320.0,4.0,not_hot,https://open.spotify.com/track/3Am0IbOxmvlSXro7N5iSfZ
16,the kinks,you really got me,6tZdL3Zp8JgrfDbsSeSV1S,0.567,0.959,8.0,-3.822,1.0,0.102,0.0995,6.07e-05,0.1,0.961,137.377,audio_features,spotify:track:6tZdL3Zp8JgrfDbsSeSV1S,https://api.spotify.com/v1/tracks/6tZdL3Zp8JgrfDbsSeSV1S,https://api.spotify.com/v1/audio-analysis/6tZdL3Zp8JgrfDbsSeSV1S,133933.0,4.0,not_hot,https://open.spotify.com/track/6tZdL3Zp8JgrfDbsSeSV1S
17,the beatles,a day in the life,0hKRSZhUGEhKU6aNSPBACZ,0.364,0.457,4.0,-14.162,0.0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413.0,4.0,not_hot,https://open.spotify.com/track/0hKRSZhUGEhKU6aNSPBACZ
18,joy division,love will tear us apart,34iOH7LY3vme5rQxsVILZ4,0.527,0.923,2.0,-7.458,1.0,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453.0,4.0,not_hot,https://open.spotify.com/track/34iOH7LY3vme5rQxsVILZ4
19,marvin gaye,what's going on,7qbpek8DcWai8wRhVOra2f,0.559,0.813,1.0,-7.408,0.0,0.0696,0.294,0.000493,0.268,0.83,101.538,audio_features,spotify:track:7qbpek8DcWai8wRhVOra2f,https://api.spotify.com/v1/tracks/7qbpek8DcWai8wRhVOra2f,https://api.spotify.com/v1/audio-analysis/7qbpek8DcWai8wRhVOra2f,234000.0,4.0,not_hot,https://open.spotify.com/track/7qbpek8DcWai8wRhVOra2f
20,the beatles,i want to hold your hand,4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,audio_features,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747.0,4.0,not_hot,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s
21,ike and tina turner,river deep mountain high,44BmNSqH9uZV5OfIjGcER3,0.389,0.745,3.0,-6.998,1.0,0.0384,0.777,0.00159,0.143,0.271,83.037,audio_features,spotify:track:44BmNSqH9uZV5OfIjGcER3,https://api.spotify.com/v1/tracks/44BmNSqH9uZV5OfIjGcER3,https://api.spotify.com/v1/audio-analysis/44BmNSqH9uZV5OfIjGcER3,214880.0,4.0,not_hot,https://open.spotify.com/track/44BmNSqH9uZV5OfIjGcER3
22,sex pistols,god save the queen,6ui6l3ZNvlrGQZArwo8195,0.274,0.908,9.0,-5.419,1.0,0.0691,0.00103,0.00219,0.154,0.483,148.246,audio_features,spotify:track:6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/tracks/6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/audio-analysis/6ui6l3ZNvlrGQZArwo8195,200080.0,4.0,not_hot,https://open.spotify.com/track/6ui6l3ZNvlrGQZArwo8195
23,the righteous brothers,you've lost that lovin' feelin',6AeyHqzNHJthYJbn0tvJ4b,0.369,0.305,1.0,-14.303,1.0,0.0267,0.522,0.0,0.0579,0.376,94.791,audio_features,spotify:track:6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/tracks/6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/audio-analysis/6AeyHqzNHJthYJbn0tvJ4b,226453.0,4.0,not_hot,https://open.spotify.com/track/6AeyHqzNHJthYJbn0tvJ4b
24,bruce springsteen,born to run,6hTcuIQa0sxrrByu9wTD7s,0.27,0.944,4.0,-4.199,1.0,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920.0,4.0,not_hot,https://open.spotify.com/track/6hTcuIQa0sxrrByu9wTD7s
25,john lennon,imagine,7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0.0,-12.358,1.0,0.0252,0.907,0.183,0.0935,0.169,75.752,audio_features,spotify:track:7pKfPomDEeI4TPT6EOYjn9,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9,187867.0,4.0,not_hot,https://open.spotify.com/track/7pKfPomDEeI4TPT6EOYjn9
26,ray charles,what'd i say,5ASgsifUe53WvOggVdP844,0.331,0.752,9.0,-12.081,1.0,0.0527,0.755,0.00041,0.285,0.669,94.029,audio_features,spotify:track:5ASgsifUe53WvOggVdP844,https://api.spotify.com/v1/tracks/5ASgsifUe53WvOggVdP844,https://api.spotify.com/v1/audio-analysis/5ASgsifUe53WvOggVdP844,340827.0,4.0,not_hot,https://open.spotify.com/track/5ASgsifUe53WvOggVdP844
27,little richard,tutti frutti,2iXcvnD3d1gfLBum0cE5Eg,0.555,0.658,5.0,-3.866,1.0,0.0541,0.793,0.0,0.118,0.937,184.835,audio_features,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/tracks/2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/audio-analysis/2iXcvnD3d1gfLBum0cE5Eg,144227.0,4.0,not_hot,https://open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg
28,michael jackson,billie jean,5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11.0,-3.051,0.0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827.0,4.0,not_hot,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
